filename,width,height,class,xmin,ymin,xmax,ymax
p1245_jpg.rf.1ab93532cc134a4c6a386c645b046f98.jpg,378,378,L,119,174,294,199
p310_jpg.rf.11f5efb235fbedcfc3a8866ecd5cfeef.jpg,966,738,L,529,305,574,629
p310_jpg.rf.11f5efb235fbedcfc3a8866ecd5cfeef.jpg,966,738,potholes,343,97,648,637
p310_jpg.rf.11f5efb235fbedcfc3a8866ecd5cfeef.jpg,966,738,L,522,0,561,306
p1127_jpg.rf.1e9bbd8a7e4c16ed005c90c4903ba1d9.jpg,378,378,potholes,48,11,340,363
p1127_jpg.rf.1e9bbd8a7e4c16ed005c90c4903ba1d9.jpg,378,378,L,185,89,230,239
p1230_jpg.rf.1e55fe520e33094e9a47a281ff3b6698.jpg,378,378,potholes,15,23,363,335
p1230_jpg.rf.1e55fe520e33094e9a47a281ff3b6698.jpg,378,378,L,176,160,324,182
p1126_jpg.rf.1da95b1af21b4bdcdc648fd95476966d.jpg,378,378,L,211,178,335,201
p1126_jpg.rf.1da95b1af21b4bdcdc648fd95476966d.jpg,378,378,potholes,8,96,342,239
p1126_jpg.rf.1da95b1af21b4bdcdc648fd95476966d.jpg,378,378,L,1,169,216,197
p1243_jpg.rf.1df61ed1d3552541a0b322f68b8d029a.jpg,378,378,potholes,120,86,371,357
p1243_jpg.rf.1df61ed1d3552541a0b322f68b8d029a.jpg,378,378,L,170,64,201,270
p405_jpg.rf.1c2801c9f2110e9ce3babb03cba8af17.jpg,511,378,potholes,90,34,427,265
p405_jpg.rf.1c2801c9f2110e9ce3babb03cba8af17.jpg,511,378,L,104,119,256,132
p188_jpg.rf.1de35f19e5a0536b5ce3ef429b51be62.jpg,1042,708,potholes,415,190,639,518
p188_jpg.rf.1de35f19e5a0536b5ce3ef429b51be62.jpg,1042,708,L,493,221,529,507
p277_jpg.rf.1d5e70e48dde748018c345ac074ff257.jpg,653,503,L,284,238,582,266
p277_jpg.rf.1d5e70e48dde748018c345ac074ff257.jpg,653,503,potholes,0,5,589,345
p1655_jpg.rf.20e4ebeb79cedad57dd0c668b51d2b59.jpg,848,580,L,355,125,416,535
p1655_jpg.rf.20e4ebeb79cedad57dd0c668b51d2b59.jpg,848,580,potholes,41,4,706,546
p59_jpg.rf.20cfa76d030ed1ff98090a680414f440.jpg,278,381,potholes,39,138,242,274
p59_jpg.rf.20cfa76d030ed1ff98090a680414f440.jpg,278,381,L,32,211,169,231
p300_jpg.rf.1f1471140a1f4c77623a6f5251366510.jpg,1006,722,L,428,304,882,348
p300_jpg.rf.1f1471140a1f4c77623a6f5251366510.jpg,1006,722,potholes,0,19,879,619
p1960_jpg.rf.209d96bdbf4b893d224b3655c0962213.jpg,589,443,potholes,192,185,463,382
p1960_jpg.rf.209d96bdbf4b893d224b3655c0962213.jpg,589,443,L,212,305,458,337
p204_jpg.rf.1dd7b1ef565912289e42ccb3a19c6d95.jpg,493,365,potholes,168,70,285,262
p204_jpg.rf.1dd7b1ef565912289e42ccb3a19c6d95.jpg,493,365,L,211,93,229,280
p110_jpg.rf.219d4133e53243da0fa92821211e8537.jpg,563,378,potholes,56,0,563,378
p110_jpg.rf.219d4133e53243da0fa92821211e8537.jpg,563,378,L,264,146,313,335
p265_jpg.rf.1f9667b4d4448e52d65446651620d23f.jpg,706,583,L,332,140,365,303
p265_jpg.rf.1f9667b4d4448e52d65446651620d23f.jpg,706,583,potholes,119,172,557,408
p1653_jpg.rf.20a9d560a8a668ade639216d79f87d44.jpg,950,624,potholes,43,1,943,599
p1653_jpg.rf.20a9d560a8a668ade639216d79f87d44.jpg,950,624,L,519,183,576,597
p166_jpg.rf.1be42b9d3374997d1e55cf5ad2c9674c.jpg,1062,712,potholes,277,44,859,587
p166_jpg.rf.1be42b9d3374997d1e55cf5ad2c9674c.jpg,1062,712,L,430,87,455,351
p1425_jpg.rf.1fb1c79100dbd5d0a62ddaff778bc8ec.jpg,378,378,potholes,55,95,343,262
p1425_jpg.rf.1fb1c79100dbd5d0a62ddaff778bc8ec.jpg,378,378,L,97,154,320,188
p348_jpg.rf.1cb60319c8846902e829ddff64b7cd52.jpg,863,648,potholes,148,116,614,349
p348_jpg.rf.1cb60319c8846902e829ddff64b7cd52.jpg,863,648,L,102,222,475,261
p1550_jpg.rf.1fa6677df6b7d131147a212ec0b67bf3.jpg,826,566,potholes,127,143,685,447
p1550_jpg.rf.1fa6677df6b7d131147a212ec0b67bf3.jpg,826,566,L,353,148,432,425
p1142_jpg.rf.200f9e12a0356abed08e197f676f9e84.jpg,378,378,potholes,53,10,321,345
p1142_jpg.rf.200f9e12a0356abed08e197f676f9e84.jpg,378,378,L,154,54,212,214
p1224_jpg.rf.21bf245a1c6d345fae855cbd4d0f1718.jpg,378,377,potholes,122,35,206,250
p1224_jpg.rf.21bf245a1c6d345fae855cbd4d0f1718.jpg,378,377,L,147,36,195,248
p1224_jpg.rf.1cc3c7c2ec12c8668afdb86893bb6864.jpg,378,377,potholes,122,127,206,342
p1224_jpg.rf.1cc3c7c2ec12c8668afdb86893bb6864.jpg,378,377,L,147,129,195,341
p1974_jpg.rf.21c57ef92ed6abaf81df7d8843644a1c.jpg,582,441,potholes,148,5,426,398
p1974_jpg.rf.21c57ef92ed6abaf81df7d8843644a1c.jpg,582,441,L,306,34,335,259
p1418_jpg.rf.13fad615430e671fbb759bdb4cb84673.jpg,378,378,potholes,125,97,260,367
p1418_jpg.rf.13fad615430e671fbb759bdb4cb84673.jpg,378,378,L,179,110,219,311
p472_jpg.rf.1f17d747721508367a3db69222374d5e.jpg,512,378,potholes,42,50,485,236
p472_jpg.rf.1f17d747721508367a3db69222374d5e.jpg,512,378,L,104,156,289,186
p1342_jpg.rf.20a089fbb6fea44e31778780a986ee0f.jpg,378,378,potholes,92,118,343,277
p1342_jpg.rf.20a089fbb6fea44e31778780a986ee0f.jpg,378,378,L,99,198,347,233
p1295_jpg.rf.1e99924f0a370b1be646d23541e99198.jpg,378,378,L,101,122,329,157
p1295_jpg.rf.1e99924f0a370b1be646d23541e99198.jpg,378,378,potholes,105,89,226,258
p448_jpg.rf.232e9fdd126a3c457916e92e055664a3.jpg,518,378,potholes,61,60,394,326
p448_jpg.rf.232e9fdd126a3c457916e92e055664a3.jpg,518,378,L,66,228,236,247
p174_jpg.rf.224fb6b8889adc1c6524f886429268f3.jpg,970,662,potholes,321,185,655,487
p174_jpg.rf.224fb6b8889adc1c6524f886429268f3.jpg,970,662,L,445,200,480,504
p1318_jpg.rf.234c69e8ad113acadd43da4b297b3fb2.jpg,378,378,potholes,17,39,328,284
p1318_jpg.rf.234c69e8ad113acadd43da4b297b3fb2.jpg,378,378,L,8,160,303,225
p1224_jpg.rf.259f08aab679e6350e2bf378b806e810.jpg,378,377,potholes,122,35,206,250
p1224_jpg.rf.259f08aab679e6350e2bf378b806e810.jpg,378,377,L,147,36,195,248
p1542_jpg.rf.249b9e27db1eb727c12d00bcb40716d8.jpg,410,295,potholes,116,79,370,294
p1542_jpg.rf.249b9e27db1eb727c12d00bcb40716d8.jpg,410,295,L,199,86,222,289
p439_jpg.rf.2515e3137c9187beac83292fa4c5236a.jpg,504,378,potholes,176,1,380,363
p439_jpg.rf.2515e3137c9187beac83292fa4c5236a.jpg,504,378,L,270,145,295,363
p163_jpg.rf.2615244e9bb7d45ace9aefa0196cee44.jpg,1030,690,potholes,239,116,630,571
p163_jpg.rf.2615244e9bb7d45ace9aefa0196cee44.jpg,1030,690,L,406,108,444,444
p1593_jpg.rf.25e9c3d24e5584f8c950c4910e4fd6fb.jpg,828,570,potholes,53,152,513,561
p1593_jpg.rf.25e9c3d24e5584f8c950c4910e4fd6fb.jpg,828,570,L,320,137,359,413
p1055_jpg.rf.2412bd4b89adcfc9ae2c72569b649e62.jpg,378,378,potholes,111,29,292,298
p1055_jpg.rf.2412bd4b89adcfc9ae2c72569b649e62.jpg,378,378,L,174,35,206,258
p102_jpg.rf.283147a9dea9e7dda589da47b3f3fc56.jpg,510,378,L,289,197,307,341
p102_jpg.rf.283147a9dea9e7dda589da47b3f3fc56.jpg,510,378,L,289,40,306,200
p102_jpg.rf.283147a9dea9e7dda589da47b3f3fc56.jpg,510,378,potholes,165,36,380,358
p1609_jpg.rf.2365003e37ca9df02423be7ef720b92d.jpg,1000,626,potholes,13,0,847,626
p1609_jpg.rf.2365003e37ca9df02423be7ef720b92d.jpg,1000,626,L,134,247,826,321
p1097_jpg.rf.28b5be8b980a78a381d45e6903fbcdbf.jpg,378,378,potholes,207,174,295,268
p1097_jpg.rf.28b5be8b980a78a381d45e6903fbcdbf.jpg,378,378,L,216,157,259,280
p1168_jpg.rf.2930c56bb8e5bc11a1be6ca3c743de1b.jpg,378,378,potholes,149,119,268,255
p1168_jpg.rf.2930c56bb8e5bc11a1be6ca3c743de1b.jpg,378,378,L,145,181,348,197
p148_jpg.rf.2789ea2f7fecc4d50f3b78fd7b9c0656.jpg,534,378,potholes,131,50,489,326
p148_jpg.rf.2789ea2f7fecc4d50f3b78fd7b9c0656.jpg,534,378,L,125,185,322,214
p1635_jpg.rf.27881216803a09ca4376e63de4dc4e6f.jpg,998,564,potholes,159,244,879,427
p1635_jpg.rf.27881216803a09ca4376e63de4dc4e6f.jpg,998,564,L,138,283,737,346
p1949_jpg.rf.295f9af6b4705f776e8a952d9d9ca52c.jpg,592,423,potholes,110,126,445,245
p1949_jpg.rf.295f9af6b4705f776e8a952d9d9ca52c.jpg,592,423,L,201,176,481,199
p1047_jpg.rf.267afaae30b62e133a741b45ab6c6507.jpg,378,378,potholes,97,40,263,320
p1047_jpg.rf.267afaae30b62e133a741b45ab6c6507.jpg,378,378,L,161,92,185,289
p956_jpg.rf.234fbb797cb4175fcd6ef6c350b47763.jpg,395,380,potholes,71,40,387,295
p956_jpg.rf.234fbb797cb4175fcd6ef6c350b47763.jpg,395,380,L,79,172,260,193
p1097_jpg.rf.288818c01d7015b8d8116b40aa046f60.jpg,378,378,potholes,207,174,295,268
p1097_jpg.rf.288818c01d7015b8d8116b40aa046f60.jpg,378,378,L,216,157,259,280
p1960_jpg.rf.29655a6876946904667c2edf8fa3ca09.jpg,589,443,potholes,192,61,463,258
p1960_jpg.rf.29655a6876946904667c2edf8fa3ca09.jpg,589,443,L,212,106,458,138
p217_jpg.rf.23a56b71191e8046aa523b33c3515e60.jpg,527,365,potholes,191,103,382,234
p217_jpg.rf.23a56b71191e8046aa523b33c3515e60.jpg,527,365,L,200,150,369,169
p1585_jpg.rf.28f3b558c946a7af7530aad582cc020b.jpg,829,506,potholes,286,139,529,472
p1585_jpg.rf.28f3b558c946a7af7530aad582cc020b.jpg,829,506,L,358,115,405,425
p1041_jpg.rf.290060d116cbf0d35ca0fe783edf5389.jpg,378,378,potholes,65,109,242,222
p1041_jpg.rf.290060d116cbf0d35ca0fe783edf5389.jpg,378,378,L,67,161,234,183
p217_jpg.rf.2914217de2463afc88a4b65bfd9d74be.jpg,527,365,potholes,191,103,382,234
p217_jpg.rf.2914217de2463afc88a4b65bfd9d74be.jpg,527,365,L,200,150,369,169
p1550_jpg.rf.240ebacccd61f13d909c254a5dab03b8.jpg,826,566,potholes,127,143,685,447
p1550_jpg.rf.240ebacccd61f13d909c254a5dab03b8.jpg,826,566,L,353,148,432,425
p1246_jpg.rf.27e10337fd48147a6decc84ed5a0b64a.jpg,378,378,L,35,153,288,177
p1246_jpg.rf.27e10337fd48147a6decc84ed5a0b64a.jpg,378,378,potholes,141,117,285,219
p1668_jpg.rf.26cf422e46c2dfcf11abc802aa0067c8.jpg,823,538,L,62,276,494,310
p1668_jpg.rf.26cf422e46c2dfcf11abc802aa0067c8.jpg,823,538,L,484,273,755,300
p1668_jpg.rf.26cf422e46c2dfcf11abc802aa0067c8.jpg,823,538,potholes,74,79,790,413
p349_jpg.rf.28883cc0408ae42767ec2e914097ba6c.jpg,1135,851,potholes,71,37,899,647
p349_jpg.rf.28883cc0408ae42767ec2e914097ba6c.jpg,1135,851,L,122,297,421,350
p1027_jpg.rf.2aeb60896d08d1340dfe90707263eef7.jpg,823,582,potholes,318,94,473,551
p1027_jpg.rf.2aeb60896d08d1340dfe90707263eef7.jpg,823,582,L,350,222,423,510
p986_jpg.rf.2db340442c0621f29c899569fb68f220.jpg,1158,892,potholes,193,303,925,831
p986_jpg.rf.2db340442c0621f29c899569fb68f220.jpg,1158,892,L,490,460,1010,553
p214_jpg.rf.2cf3dc98b7ccbe187a48e17f9814f736.jpg,531,383,potholes,60,0,460,287
p214_jpg.rf.2cf3dc98b7ccbe187a48e17f9814f736.jpg,531,383,L,250,163,422,182
p462_jpg.rf.2a66188075551e3a003e36940ed015dc.jpg,513,378,potholes,138,55,335,364
p462_jpg.rf.2a66188075551e3a003e36940ed015dc.jpg,513,378,L,248,64,276,275
p500_jpg.rf.2db635d267e2bdb2e6578aa167deb862.jpg,511,378,potholes,183,54,292,289
p500_jpg.rf.2db635d267e2bdb2e6578aa167deb862.jpg,511,378,L,177,56,211,144

p1582_jpg.rf.30f6a9acccd910bd2ac8ee0c1098740f.jpg,826,570,potholes,201,177,819,480
p1582_jpg.rf.30f6a9acccd910bd2ac8ee0c1098740f.jpg,826,570,L,70,312,502,387
p1654_jpg.rf.2dc000129ec40ed9c7725e374b939884.jpg,1096,724,L,513,34,617,480
p1654_jpg.rf.2dc000129ec40ed9c7725e374b939884.jpg,1096,724,L,505,470,584,724
p1654_jpg.rf.2dc000129ec40ed9c7725e374b939884.jpg,1096,724,potholes,378,80,992,719
p288_jpg.rf.2e2a4a61d78cc0bc555ad9a02f752104.jpg,750,792,L,497,350,750,373
p288_jpg.rf.2e2a4a61d78cc0bc555ad9a02f752104.jpg,750,792,L,159,351,496,374
p288_jpg.rf.2e2a4a61d78cc0bc555ad9a02f752104.jpg,750,792,potholes,227,315,516,458
p1235_jpg.rf.2c46ad5de843ea00ce833428b56dfe8c.jpg,378,377,L,119,172,272,251
p1235_jpg.rf.2c46ad5de843ea00ce833428b56dfe8c.jpg,378,377,potholes,115,157,238,264
p1970_jpg.rf.2c94a9a9fec920bb592272d9add7968d.jpg,563,442,potholes,154,62,538,442
p1970_jpg.rf.2c94a9a9fec920bb592272d9add7968d.jpg,563,442,L,199,88,239,279
p1285_jpg.rf.310babffb466e65af32b118a10a40b82.jpg,377,378,potholes,22,33,374,366
p1285_jpg.rf.310babffb466e65af32b118a10a40b82.jpg,377,378,L,186,80,251,284
p498_jpg.rf.2e6d776c947ba6af456057bb5bb22bbb.jpg,516,378,potholes,142,145,267,289
p498_jpg.rf.2e6d776c947ba6af456057bb5bb22bbb.jpg,516,378,L,184,171,245,294
p1320_jpg.rf.302fa3b7e5ca9383f5662468bf048301.jpg,378,378,potholes,123,121,225,333
p1320_jpg.rf.302fa3b7e5ca9383f5662468bf048301.jpg,378,378,L,180,111,194,346
p106_jpg.rf.2e4eec5f9e05960da9f7b32d6a15d025.jpg,562,378,potholes,146,16,532,333
p106_jpg.rf.2e4eec5f9e05960da9f7b32d6a15d025.jpg,562,378,L,221,111,338,314
p170_jpg.rf.2fb06587301acf18972bd157ced4ff16.jpg,1034,698,potholes,313,188,747,597
p170_jpg.rf.2fb06587301acf18972bd157ced4ff16.jpg,1034,698,L,492,163,522,475
p932_jpg.rf.2aa4e77e75c16d3ee3ad267b8604a678.jpg,578,493,potholes,65,135,575,376
p932_jpg.rf.2aa4e77e75c16d3ee3ad267b8604a678.jpg,578,493,L,71,244,492,277
p177_jpg.rf.301f0d791d4945cde8d9226b21e65780.jpg,1014,684,potholes,301,78,760,527
p177_jpg.rf.301f0d791d4945cde8d9226b21e65780.jpg,1014,684,L,443,83,505,565
p1285_jpg.rf.29e8b12063daf93b4a55e9808ca8aeff.jpg,377,378,potholes,22,12,374,345
p1285_jpg.rf.29e8b12063daf93b4a55e9808ca8aeff.jpg,377,378,L,186,94,251,298
p984_jpg.rf.2e9735291ca414aa1a88fc29ed48259f.jpg,1182,1128,L,180,137,889,826
p984_jpg.rf.2e9735291ca414aa1a88fc29ed48259f.jpg,1182,1128,L,155,484,801,557
p1109_jpg.rf.31a5b58f6f4546da6cfa95aafa060750.jpg,378,378,potholes,141,113,262,325
p1109_jpg.rf.31a5b58f6f4546da6cfa95aafa060750.jpg,378,378,L,182,114,206,340
p448_jpg.rf.2e6a0e0acd54540b2adc4ac1f1e966c1.jpg,518,378,potholes,61,52,394,318
p448_jpg.rf.2e6a0e0acd54540b2adc4ac1f1e966c1.jpg,518,378,L,66,131,236,150
p944_jpg.rf.31be1604740472a666d801a6692533e0.jpg,368,394,potholes,53,98,309,379
p944_jpg.rf.31be1604740472a666d801a6692533e0.jpg,368,394,L,200,55,209,183
p1335_jpg.rf.32558e46955cee26a79a4e1e1f6a648f.jpg,378,378,potholes,133,96,250,372
p1335_jpg.rf.32558e46955cee26a79a4e1e1f6a648f.jpg,378,378,L,177,83,198,376
p1554_jpg.rf.3191924721b3813f4e52824df060b6d8.jpg,822,619,potholes,9,11,818,618
p1554_jpg.rf.3191924721b3813f4e52824df060b6d8.jpg,822,619,L,390,36,434,342
p1508_jpg.rf.2d823590b80085441fcfb74af6a92bf7.jpg,371,240,potholes,9,4,248,202
p1508_jpg.rf.2d823590b80085441fcfb74af6a92bf7.jpg,371,240,L,170,1,204,180
p1543_jpg.rf.3077c10c59a726220b049d29a418879c.jpg,415,311,potholes,72,67,349,308
p1543_jpg.rf.3077c10c59a726220b049d29a418879c.jpg,415,311,L,161,69,189,302
p317_jpg.rf.320d70b31156da07d31cb2d8b16c1b1e.jpg,1008,725,potholes,57,120,991,511
p317_jpg.rf.320d70b31156da07d31cb2d8b16c1b1e.jpg,1008,725,L,192,330,676,397
p110_jpg.rf.b6809a36bf36f9bca321605825703d30.jpg,563,378,potholes,56,0,563,378
p110_jpg.rf.b6809a36bf36f9bca321605825703d30.jpg,563,378,L,264,146,313,335
p1025_jpg.rf.b785e02ef0c2167a581d1ababa5c83f0.jpg,820,579,potholes,344,2,819,573
p1025_jpg.rf.b785e02ef0c2167a581d1ababa5c83f0.jpg,820,579,L,427,201,480,374
p1624_jpg.rf.b5fdc30b90ec733d1999063bb2a59cb3.jpg,880,526,potholes,371,21,682,471
p1624_jpg.rf.b5fdc30b90ec733d1999063bb2a59cb3.jpg,880,526,L,453,220,494,502
p978_jpg.rf.b641e0699006042b7a3b5769c4cbe37e.jpg,1188,1224,potholes,347,320,971,864
p978_jpg.rf.b641e0699006042b7a3b5769c4cbe37e.jpg,1188,1224,L,359,522,855,568
p1226_jpg.rf.bbf6a537a13fc5e042fbb9ce5393653b.jpg,378,378,potholes,129,51,275,324
p1226_jpg.rf.bbf6a537a13fc5e042fbb9ce5393653b.jpg,378,378,L,195,148,216,305
p1185_jpg.rf.be1314f6a5789a49bb51e5f4d04645e3.jpg,378,378,potholes,160,26,253,373
p1185_jpg.rf.be1314f6a5789a49bb51e5f4d04645e3.jpg,378,378,L,191,59,225,240
p1294_jpg.rf.b7fbbeb96b41ca199476e26c24f76b67.jpg,377,378,potholes,150,164,285,313
p1294_jpg.rf.b7fbbeb96b41ca199476e26c24f76b67.jpg,377,378,L,201,125,220,324
p259_jpg.rf.b6b01b00f961f1ed6c7b057ffb50fd37.jpg,865,608,potholes,222,195,733,357
p259_jpg.rf.b6b01b00f961f1ed6c7b057ffb50fd37.jpg,865,608,L,231,263,597,285
p1596_jpg.rf.b8e106804a5974042805afff867ba1c2.jpg,990,618,L,448,256,517,547
p1596_jpg.rf.b8e106804a5974042805afff867ba1c2.jpg,990,618,potholes,226,87,730,471
p63_jpg.rf.bac42c8b275c4277ed0cdff448312a69.jpg,385,523,potholes,105,140,301,342
p63_jpg.rf.bac42c8b275c4277ed0cdff448312a69.jpg,385,523,L,170,214,318,230
p1041_jpg.rf.bb792b154ca64dc6a241b5f94103df31.jpg,378,378,potholes,65,156,242,269
p1041_jpg.rf.bb792b154ca64dc6a241b5f94103df31.jpg,378,378,L,67,195,234,217
p1554_jpg.rf.b98325fa660efafa2601cd25afd4f43d.jpg,822,619,potholes,9,1,818,608
p1554_jpg.rf.b98325fa660efafa2601cd25afd4f43d.jpg,822,619,L,390,277,434,583
p1593_jpg.rf.bb4116c0a34162b4e8f1cab0377cd5c3.jpg,828,570,potholes,53,152,513,561
p1593_jpg.rf.bb4116c0a34162b4e8f1cab0377cd5c3.jpg,828,570,L,320,137,359,413
p1337_jpg.rf.b9a6272128620a6df235a44f550b6cf3.jpg,378,378,potholes,145,17,231,378
p1337_jpg.rf.b9a6272128620a6df235a44f550b6cf3.jpg,378,378,L,158,144,174,317
p1685_jpg.rf.bac9ae29ba73ad892f49496b45541170.jpg,824,492,potholes,10,91,590,486
p1685_jpg.rf.bac9ae29ba73ad892f49496b45541170.jpg,824,492,L,340,109,380,321
p170_jpg.rf.bc402776801977ff76b562e42d76b6dd.jpg,1034,698,potholes,313,101,747,510
p170_jpg.rf.bc402776801977ff76b562e42d76b6dd.jpg,1034,698,L,492,223,522,535
p1122_jpg.rf.baa4ebf01120fc32b363934ec2e77d7f.jpg,378,378,L,198,102,218,308
p1122_jpg.rf.baa4ebf01120fc32b363934ec2e77d7f.jpg,378,378,potholes,151,115,378,378
p1630_jpg.rf.bc1dfd3f008d290eaefbe4e8ece879d6.jpg,908,672,potholes,321,23,510,670
p1630_jpg.rf.bc1dfd3f008d290eaefbe4e8ece879d6.jpg,908,672,L,444,69,473,351
p1282_jpg.rf.ba28036d085b038eed62f0446db6390d.jpg,378,378,potholes,47,164,233,375
p1282_jpg.rf.ba28036d085b038eed62f0446db6390d.jpg,378,378,L,127,157,158,378
p317_jpg.rf.b7deadaf02a5e9c09228c9faae6648a4.jpg,1008,725,potholes,57,120,991,511
p317_jpg.rf.b7deadaf02a5e9c09228c9faae6648a4.jpg,1008,725,L,192,330,676,397
p1025_jpg.rf.bb1ce37f9d58d6cf9a63cb01868e0727.jpg,820,579,potholes,344,2,819,573
p1025_jpg.rf.bb1ce37f9d58d6cf9a63cb01868e0727.jpg,820,579,L,427,201,480,374
p258_jpg.rf.baf9b02b5fce99b5bbdad46b8b5a86a8.jpg,770,609,L,370,176,407,359
p258_jpg.rf.baf9b02b5fce99b5bbdad46b8b5a86a8.jpg,770,609,potholes,189,159,612,374
p270_jpg.rf.bce25fffb09191a658541d1c52c0b9fd.jpg,862,692,L,507,102,549,548
p270_jpg.rf.bce25fffb09191a658541d1c52c0b9fd.jpg,862,692,potholes,304,16,825,666
p995_jpg.rf.be3c1079670def6fe7bdea41e6dfd498.jpg,1024,1054,potholes,284,169,870,668
p995_jpg.rf.be3c1079670def6fe7bdea41e6dfd498.jpg,1024,1054,L,251,310,760,364
p1522_jpg.rf.be453736e17ab7393f577d1e29e410da.jpg,363,261,potholes,40,111,326,228
p1522_jpg.rf.be453736e17ab7393f577d1e29e410da.jpg,363,261,L,60,164,289,181
p1928_jpg.rf.be7e8783ef43e738ae508aa2a55887ef.jpg,530,428,L,201,163,487,185
p1928_jpg.rf.be7e8783ef43e738ae508aa2a55887ef.jpg,530,428,potholes,115,59,484,296
p1020_jpg.rf.be9917604956bf393cf734c4daf92e12.jpg,820,530,potholes,46,137,750,462
p1020_jpg.rf.be9917604956bf393cf734c4daf92e12.jpg,820,530,L,96,297,399,313
p1450_jpg.rf.c01af60ca87072e52d0c8211398eeb20.jpg,378,378,potholes,16,21,271,372
p1450_jpg.rf.c01af60ca87072e52d0c8211398eeb20.jpg,378,378,L,165,137,184,337
p1450_jpg.rf.c01af60ca87072e52d0c8211398eeb20.jpg,378,378,L,163,4,179,135
p228_jpg.rf.bff700d9632e405d5ef8be69848a351d.jpg,455,330,potholes,158,63,287,235
p228_jpg.rf.bff700d9632e405d5ef8be69848a351d.jpg,455,330,L,208,74,225,198
p942_jpg.rf.c148b0b296108013a72dac044dc9b191.jpg,476,482,L,115,251,303,269
p942_jpg.rf.c148b0b296108013a72dac044dc9b191.jpg,476,482,potholes,119,143,421,353
p176_jpg.rf.bf81ae5e5aff29683a1cea8a04a3d590.jpg,1048,710,potholes,321,115,883,623
p176_jpg.rf.bf81ae5e5aff29683a1cea8a04a3d590.jpg,1048,710,L,527,148,573,615
p1591_jpg.rf.bfcd09734f83a5274f4e3e61a71fdc6d.jpg,828,571,potholes,92,118,666,424
p1591_jpg.rf.bfcd09734f83a5274f4e3e61a71fdc6d.jpg,828,571,L,61,148,640,360
p1418_jpg.rf.be70352fc2eda2ec7def7a65f86675cf.jpg,378,378,potholes,125,97,260,367
p1418_jpg.rf.be70352fc2eda2ec7def7a65f86675cf.jpg,378,378,L,179,110,219,311
p1961_jpg.rf.c30b81118eb55396d382f566dc64de35.jpg,582,424,potholes,169,89,530,331
p1961_jpg.rf.c30b81118eb55396d382f566dc64de35.jpg,582,424,L,152,179,419,206
p1141_jpg.rf.c08bb3736ddc48804c452e7a12aa6ecb.jpg,378,378,potholes,92,149,313,347
p1141_jpg.rf.c08bb3736ddc48804c452e7a12aa6ecb.jpg,378,378,L,71,181,327,287
p1583_jpg.rf.c0a72ca8c92ea352b3d31119de4fc060.jpg,826,570,potholes,151,93,804,511
p1583_jpg.rf.c0a72ca8c92ea352b3d31119de4fc060.jpg,826,570,L,442,76,557,334
p1635_jpg.rf.c144b05934653f39da462ef4f36e69e9.jpg,998,564,potholes,159,244,879,427
p1635_jpg.rf.c144b05934653f39da462ef4f36e69e9.jpg,998,564,L,138,283,737,346
p264_jpg.rf.c336097f9ff808d261157710a6497a16.jpg,715,568,L,224,286,551,305
p264_jpg.rf.c336097f9ff808d261157710a6497a16.jpg,715,568,potholes,244,235,556,344
p1168_jpg.rf.c3960f5a5ff9beceeecf146fd5f8db7b.jpg,378,378,potholes,149,123,268,259
p1168_jpg.rf.c3960f5a5ff9beceeecf146fd5f8db7b.jpg,378,378,L,145,181,348,197
p158_jpg.rf.c15a964fee4e27b325930b7bd454f46b.jpg,1000,680,potholes,363,167,634,462
p158_jpg.rf.c15a964fee4e27b325930b7bd454f46b.jpg,1000,680,L,485,162,526,476
p1547_jpg.rf.c35e6665e9384e3b0cccaf3f10f29837.jpg,826,518,potholes,279,110,632,406
p1547_jpg.rf.c35e6665e9384e3b0cccaf3f10f29837.jpg,826,518,L,412,126,471,375
p1090_jpg.rf.c1b23935ab3d6c4cc7d01ff9fa03e6db.jpg,378,378,potholes,82,45,308,316
p1090_jpg.rf.c1b23935ab3d6c4cc7d01ff9fa03e6db.jpg,378,378,L,81,167,284,205
p1642_jpg.rf.c1ab620ebce6f322a01d0b5f8d236ab6.jpg,1016,634,L,524,146,590,494
p1642_jpg.rf.c1ab620ebce6f322a01d0b5f8d236ab6.jpg,1016,634,potholes,16,133,805,632
p1178_jpg.rf.c195695d6343f480dd774fce51eff9b6.jpg,378,378,L,136,163,251,301
p1178_jpg.rf.c195695d6343f480dd774fce51eff9b6.jpg,378,378,potholes,129,192,271,289
p263_jpg.rf.c333ec4056a2e07d06c2051bae04c10f.jpg,676,556,potholes,116,154,588,436
p263_jpg.rf.c333ec4056a2e07d06c2051bae04c10f.jpg,676,556,L,318,244,367,426
p1583_jpg.rf.c0209a33ab66ba2a92914752d4c464cd.jpg,826,570,potholes,151,59,804,477
p1583_jpg.rf.c0209a33ab66ba2a92914752d4c464cd.jpg,826,570,L,442,236,557,494
p412_jpg.rf.c1a266661cd6037facd58a6bdbbe2546.jpg,508,378,potholes,3,0,491,365
p412_jpg.rf.c1a266661cd6037facd58a6bdbbe2546.jpg,508,378,L,219,171,409,194
p300_jpg.rf.c132554d2db06eb54feee648c0a27c34.jpg,1006,722,L,428,374,882,418
p300_jpg.rf.c132554d2db06eb54feee648c0a27c34.jpg,1006,722,potholes,0,103,879,703
p1546_jpg.rf.c294d428a4975ea1154932b8ca5c1edc.jpg,824,544,potholes,0,0,680,544
