filename,width,height,class,xmin,ymin,xmax,ymax
p1502_jpg.rf.3bbef44bb90b48b17f4099cfc1b6788c.jpg,491,299,L,107,112,370,136
p1502_jpg.rf.3bbef44bb90b48b17f4099cfc1b6788c.jpg,491,299,potholes,102,26,343,205
p349_jpg.rf.38fed36f7647df40a225e72e6ed9ee3c.jpg,1135,851,potholes,71,37,899,647
p349_jpg.rf.38fed36f7647df40a225e72e6ed9ee3c.jpg,1135,851,L,122,297,421,350
p1074_jpg.rf.3ae2cd9faa956fde1112853e6fb8f8a1.jpg,378,378,potholes,76,110,298,303
p1074_jpg.rf.3ae2cd9faa956fde1112853e6fb8f8a1.jpg,378,378,L,74,173,216,189
p212_jpg.rf.3946a5ed39a723149daedf8f884f4373.jpg,455,344,potholes,74,37,395,278
p212_jpg.rf.3946a5ed39a723149daedf8f884f4373.jpg,455,344,L,175,192,288,209
p1186_jpg.rf.3b6313a9020672b4f03f2f1dbebc7d19.jpg,378,378,potholes,108,107,315,269
p1186_jpg.rf.3b6313a9020672b4f03f2f1dbebc7d19.jpg,378,378,L,161,176,348,207
p335_jpg.rf.3403b87934789e1065155aafb64e12d4.jpg,951,709,L,449,217,479,573
p335_jpg.rf.3403b87934789e1065155aafb64e12d4.jpg,951,709,potholes,371,225,594,546
p214_jpg.rf.3a408a62eed1da4060cee9be6afa4000.jpg,531,383,potholes,60,0,460,287
p214_jpg.rf.3a408a62eed1da4060cee9be6afa4000.jpg,531,383,L,250,163,422,182
p926_jpg.rf.3c5e3df7e08ecb6b05f8d50682ab56bd.jpg,474,376,L,179,198,376,213
p926_jpg.rf.3c5e3df7e08ecb6b05f8d50682ab56bd.jpg,474,376,potholes,101,148,426,355
p333_jpg.rf.3917bb4cd48a09deed69b3e4a768ceb8.jpg,866,655,potholes,272,145,498,500
p333_jpg.rf.3917bb4cd48a09deed69b3e4a768ceb8.jpg,866,655,L,362,142,398,509
p244_jpg.rf.3b9a71ca186588848b9df7210a681ec8.jpg,352,294,L,151,154,286,164
p244_jpg.rf.3b9a71ca186588848b9df7210a681ec8.jpg,352,294,potholes,69,136,301,189
p466_jpg.rf.3c469702d44366afee5d4c49454329a7.jpg,521,378,potholes,55,121,456,288
p466_jpg.rf.3c469702d44366afee5d4c49454329a7.jpg,521,378,L,228,157,420,194
p952_jpg.rf.3486c6acf545a576395e6e75041431f7.jpg,391,395,potholes,62,21,349,355
p952_jpg.rf.3486c6acf545a576395e6e75041431f7.jpg,391,395,L,147,186,348,221
p249_jpg.rf.3a2d73f7cdd91c6e88e45c8bb1abd797.jpg,462,332,L,159,174,397,186
p249_jpg.rf.3a2d73f7cdd91c6e88e45c8bb1abd797.jpg,462,332,potholes,34,86,462,270
p1654_jpg.rf.3b8f7d8d7c609268cd9dab745ef17a4f.jpg,1096,724,L,513,244,617,690
p1654_jpg.rf.3b8f7d8d7c609268cd9dab745ef17a4f.jpg,1096,724,L,505,0,584,254
p1654_jpg.rf.3b8f7d8d7c609268cd9dab745ef17a4f.jpg,1096,724,potholes,378,5,992,644
p2009_jpg.rf.3d0aeb4ec862006261aa83f0b63291a6.jpg,581,448,L,192,133,508,159
p2009_jpg.rf.3d0aeb4ec862006261aa83f0b63291a6.jpg,581,448,potholes,214,60,389,220
p111_jpg.rf.3ca738a9903f102aa86eefe01af086b9.jpg,530,378,potholes,42,0,432,378
p111_jpg.rf.3ca738a9903f102aa86eefe01af086b9.jpg,530,378,L,229,0,255,203
p111_jpg.rf.3ca738a9903f102aa86eefe01af086b9.jpg,530,378,L,231,197,250,345
p121_jpg.rf.3d19a8fd775953b9c64d56a720035309.jpg,592,378,L,160,187,381,203
p121_jpg.rf.3d19a8fd775953b9c64d56a720035309.jpg,592,378,potholes,168,105,459,300
p54_jpg.rf.3dd4f937a22886d51e409d7f42d48cd0.jpg,328,437,L,125,183,232,193
p54_jpg.rf.3dd4f937a22886d51e409d7f42d48cd0.jpg,328,437,potholes,115,121,253,274
p1188_jpg.rf.3c437713bd7edf0e1d52d089e0f5b2d0.jpg,378,378,L,220,158,243,377
p1188_jpg.rf.3c437713bd7edf0e1d52d089e0f5b2d0.jpg,378,378,potholes,186,159,304,345
p1526_jpg.rf.3f61a4e4ece2c061fa7a4a1abb64ebc9.jpg,503,301,potholes,72,117,377,285
p1526_jpg.rf.3f61a4e4ece2c061fa7a4a1abb64ebc9.jpg,503,301,L,78,153,363,188
p1511_jpg.rf.3eadff0eaf2eb56d1a571b3d414a7c00.jpg,446,295,potholes,105,53,334,284
p1511_jpg.rf.3eadff0eaf2eb56d1a571b3d414a7c00.jpg,446,295,L,176,55,202,275
p185_jpg.rf.384575609783c189dd2e07c1eab59f53.jpg,856,581,L,413,158,442,422
p185_jpg.rf.384575609783c189dd2e07c1eab59f53.jpg,856,581,potholes,315,163,574,410
p1981_jpg.rf.3f40649c08b78c44c56925830583b123.jpg,578,444,L,309,123,335,304
p1981_jpg.rf.3f40649c08b78c44c56925830583b123.jpg,578,444,potholes,167,58,388,303
p404_jpg.rf.41068b4dafb5941fd155cd561da002b0.jpg,518,378,potholes,114,120,432,328
p404_jpg.rf.41068b4dafb5941fd155cd561da002b0.jpg,518,378,L,319,185,425,203
p1335_jpg.rf.41958b74b472e2c2aa40abe377bf1af4.jpg,378,378,potholes,133,96,250,372
p1335_jpg.rf.41958b74b472e2c2aa40abe377bf1af4.jpg,378,378,L,177,83,198,376
p1116_jpg.rf.43366b774bef8cfec9cb3cc3dc46ab04.jpg,378,378,L,151,94,173,312
p1116_jpg.rf.43366b774bef8cfec9cb3cc3dc46ab04.jpg,378,378,potholes,4,5,229,340
p292_jpg.rf.425a6430ea6c10a7842b94528566cd4d.jpg,728,549,L,146,251,552,271
p292_jpg.rf.425a6430ea6c10a7842b94528566cd4d.jpg,728,549,potholes,129,169,540,356
p1120_jpg.rf.44ad4193cf7da8b8276fbfd1c2aab518.jpg,378,378,L,71,175,251,194
p1120_jpg.rf.44ad4193cf7da8b8276fbfd1c2aab518.jpg,378,378,potholes,95,138,237,257
p322_jpg.rf.411425b98b967681e5d21a266eb550da.jpg,816,612,potholes,205,81,577,585
p322_jpg.rf.411425b98b967681e5d21a266eb550da.jpg,816,612,L,338,88,363,391
p322_jpg.rf.411425b98b967681e5d21a266eb550da.jpg,816,612,L,346,387,371,611
p1567_jpg.rf.45d0ec5c07f963fa62987968769fa1a3.jpg,824,512,potholes,2,147,781,451
p1567_jpg.rf.45d0ec5c07f963fa62987968769fa1a3.jpg,824,512,L,149,244,799,288
p1022_jpg.rf.461fe72c1b4529cd2709884808f977e8.jpg,820,530,potholes,7,30,812,528
p1022_jpg.rf.461fe72c1b4529cd2709884808f977e8.jpg,820,530,L,366,281,439,488
p1065_jpg.rf.426e198c3ab20b4fb8b06df06a780cfc.jpg,378,378,potholes,61,17,330,315
p1065_jpg.rf.426e198c3ab20b4fb8b06df06a780cfc.jpg,378,378,L,265,47,292,310
p2028_jpg.rf.3ef47386dc9b74d32338dba69d67ff3f.jpg,555,408,potholes,113,147,354,351
p2028_jpg.rf.3ef47386dc9b74d32338dba69d67ff3f.jpg,555,408,L,237,126,312,358
p1248_jpg.rf.412d7c43924604cb1bcb4bfd45711061.jpg,378,378,potholes,57,91,295,338
p1248_jpg.rf.412d7c43924604cb1bcb4bfd45711061.jpg,378,378,L,181,81,195,271
p336_jpg.rf.441fe952e34eba76f32d4de2c6ecaf3a.jpg,959,719,potholes,375,170,605,581
p336_jpg.rf.441fe952e34eba76f32d4de2c6ecaf3a.jpg,959,719,L,477,168,509,493
p1325_jpg.rf.44df96c5c2566d75a1de915969d39b05.jpg,378,378,potholes,121,121,298,297
p1325_jpg.rf.44df96c5c2566d75a1de915969d39b05.jpg,378,378,L,114,177,310,213
p161_jpg.rf.40fd75d13fa0be11aa0a166a87cd9de8.jpg,1098,744,potholes,216,89,870,640
p161_jpg.rf.40fd75d13fa0be11aa0a166a87cd9de8.jpg,1098,744,L,524,100,570,384
p468_jpg.rf.430368526b02438fd8ade8bc238476a5.jpg,525,378,potholes,221,57,479,313
p468_jpg.rf.430368526b02438fd8ade8bc238476a5.jpg,525,378,L,324,62,344,318
p257_jpg.rf.4498c95f89943f4be0363508e17dd1a0.jpg,755,627,potholes,166,171,632,402
p257_jpg.rf.4498c95f89943f4be0363508e17dd1a0.jpg,755,627,L,315,291,640,315
p133_jpg.rf.43e4a2401cfa4234e1fff24ed3b9f16d.jpg,513,378,L,291,113,311,251
p133_jpg.rf.43e4a2401cfa4234e1fff24ed3b9f16d.jpg,513,378,potholes,212,52,422,264
p1449_jpg.rf.414bde9a6f7b9444e3cfbf72a4bfb4c2.jpg,378,378,L,199,133,218,314
p1449_jpg.rf.414bde9a6f7b9444e3cfbf72a4bfb4c2.jpg,378,378,potholes,132,138,292,332
p290_jpg.rf.464287d9a17b943a2430aaaf80e22f16.jpg,692,560,potholes,187,81,508,383
p290_jpg.rf.464287d9a17b943a2430aaaf80e22f16.jpg,692,560,L,320,160,379,369
p1009_jpg.rf.45795fbcea3ad7fbc2fab2d4c5e2b250.jpg,828,535,potholes,310,71,552,262
p1009_jpg.rf.45795fbcea3ad7fbc2fab2d4c5e2b250.jpg,828,535,L,274,143,724,190
p1108_jpg.rf.4cac23a49ef2404cea26986b63fc210c.jpg,378,378,potholes,96,124,307,296
p1108_jpg.rf.4cac23a49ef2404cea26986b63fc210c.jpg,378,378,L,121,175,310,236
p211_jpg.rf.46f0687ebf1c1cc631fbb1d13872331f.jpg,481,353,potholes,92,24,438,316
p211_jpg.rf.46f0687ebf1c1cc631fbb1d13872331f.jpg,481,353,L,210,26,226,203
p297_jpg.rf.4b493c71e6062f7f60de66f82a5bf3e1.jpg,648,535,potholes,134,175,520,335
p297_jpg.rf.4b493c71e6062f7f60de66f82a5bf3e1.jpg,648,535,L,203,236,520,254
p1545_jpg.rf.473b76acdcf6badf215c9131f6a203ca.jpg,365,263,potholes,90,61,272,226
p1545_jpg.rf.473b76acdcf6badf215c9131f6a203ca.jpg,365,263,L,184,54,203,166
p1243_jpg.rf.487ea13d799fb03a78bb1d77e64295bd.jpg,378,378,potholes,120,86,371,357
p1243_jpg.rf.487ea13d799fb03a78bb1d77e64295bd.jpg,378,378,L,170,64,201,270
p1930_jpg.rf.499756bbf92ca8a1cbd1f3d720c934b7.jpg,570,416,potholes,18,9,475,410
p1930_jpg.rf.499756bbf92ca8a1cbd1f3d720c934b7.jpg,570,416,L,315,134,334,329
p1336_jpg.rf.47d3f868f8f32da0f9a8786df620edd4.jpg,378,378,potholes,102,125,320,269
p1336_jpg.rf.47d3f868f8f32da0f9a8786df620edd4.jpg,378,378,L,140,195,314,225
p1263_jpg.rf.47d6f128451bef3a98134417f86cbf9f.jpg,378,378,L,94,195,328,211
p1263_jpg.rf.47d6f128451bef3a98134417f86cbf9f.jpg,378,378,potholes,70,168,343,329
p228_jpg.rf.4753aaa8f0969bebd51634010e4885ce.jpg,455,330,potholes,158,63,287,235
p228_jpg.rf.4753aaa8f0969bebd51634010e4885ce.jpg,455,330,L,208,74,225,198
p1251_jpg.rf.4cf294f775b07d8bc5708b053348e6d9.jpg,378,378,potholes,24,34,336,376
p1251_jpg.rf.4cf294f775b07d8bc5708b053348e6d9.jpg,378,378,L,155,70,180,279
p112_jpg.rf.4c3dfa1e65315ed83e0300123f53a68a.jpg,558,378,potholes,187,70,388,290
p112_jpg.rf.4c3dfa1e65315ed83e0300123f53a68a.jpg,558,378,L,194,159,415,183
p324_jpg.rf.4939500efbe9d03db4a79a9979b8c5e1.jpg,927,692,L,292,335,633,367
p324_jpg.rf.4939500efbe9d03db4a79a9979b8c5e1.jpg,927,692,potholes,191,228,628,498
p1980_jpg.rf.4c0507c33ccdb5839da2b04496d3b9f6.jpg,575,444,potholes,114,51,402,366
p1980_jpg.rf.4c0507c33ccdb5839da2b04496d3b9f6.jpg,575,444,L,311,153,335,369
p415_jpg.rf.475f52b1951bbe5c4c9f28311a4d609d.jpg,510,378,potholes,132,2,505,375
p415_jpg.rf.475f52b1951bbe5c4c9f28311a4d609d.jpg,510,378,L,294,38,310,200
p1142_jpg.rf.476ad337781926fe7b96c55079786331.jpg,378,378,potholes,53,10,321,345
p1142_jpg.rf.476ad337781926fe7b96c55079786331.jpg,378,378,L,154,54,212,214
p1594_jpg.rf.494a1fe8475a577536069b26343bd483.jpg,706,400,potholes,187,65,547,325
p1594_jpg.rf.494a1fe8475a577536069b26343bd483.jpg,706,400,L,334,100,398,324
p1989_jpg.rf.4899387bb7c12649bc4a3ae301b57b45.jpg,580,438,potholes,113,21,479,430
p1989_jpg.rf.4899387bb7c12649bc4a3ae301b57b45.jpg,580,438,L,263,178,285,395
p943_jpg.rf.48d478b59124128df64103589e608be9.jpg,497,532,potholes,100,1,437,532
p943_jpg.rf.48d478b59124128df64103589e608be9.jpg,497,532,L,113,180,304,227
p1926_jpg.rf.49d08d47fa9e14209a29190e391ce32a.jpg,542,438,L,205,228,431,247
p1926_jpg.rf.49d08d47fa9e14209a29190e391ce32a.jpg,542,438,potholes,116,166,449,292
p337_jpg.rf.4d70ddc1b8d305e1f07ae90967a88d99.jpg,1031,772,L,419,123,457,468
p337_jpg.rf.4d70ddc1b8d305e1f07ae90967a88d99.jpg,1031,772,potholes,284,150,579,666
p1328_jpg.rf.472f8bfb5b9d0cb23a45173231399db8.jpg,378,378,potholes,98,24,294,342
p1328_jpg.rf.472f8bfb5b9d0cb23a45173231399db8.jpg,378,378,L,187,165,212,336
p1328_jpg.rf.472f8bfb5b9d0cb23a45173231399db8.jpg,378,378,L,187,2,205,164
p1114_jpg.rf.46c6fa95cee132dc7f9598bf400d2039.jpg,378,378,L,188,112,204,276
p1114_jpg.rf.46c6fa95cee132dc7f9598bf400d2039.jpg,378,378,potholes,73,78,246,278
p2019_jpg.rf.4b0390704712bd5ab75325b9ffd06d3b.jpg,672,434,potholes,36,95,551,398
p2019_jpg.rf.4b0390704712bd5ab75325b9ffd06d3b.jpg,672,434,L,254,187,509,337
p1049_jpg.rf.4c6d0236f8894ee2968ed4c93fccd6c5.jpg,378,378,L,96,185,339,208
p1049_jpg.rf.4c6d0236f8894ee2968ed4c93fccd6c5.jpg,378,378,potholes,122,84,350,336
p982_jpg.rf.4a18d940affdee671a0045f043c55547.jpg,986,1016,potholes,244,31,950,776
p982_jpg.rf.4a18d940affdee671a0045f043c55547.jpg,986,1016,L,474,347,522,770
p332_jpg.rf.4f142b63fbff0eb6ea431a92826bf1b3.jpg,1016,768,L,511,323,546,626
p332_jpg.rf.4f142b63fbff0eb6ea431a92826bf1b3.jpg,1016,768,potholes,405,210,686,642
p452_jpg.rf.4e2e3685bd50bea7b9b4e754e9a99dac.jpg,507,378,potholes,79,30,345,321
p452_jpg.rf.4e2e3685bd50bea7b9b4e754e9a99dac.jpg,507,378,L,227,28,238,159
p1326_jpg.rf.50ee16c813f895e4f01fcf863d47e901.jpg,378,378,potholes,174,77,343,256
p1326_jpg.rf.50ee16c813f895e4f01fcf863d47e901.jpg,378,378,L,72,134,288,188
p1445_jpg.rf.4e48c7bdbf8a4977a0cdaff8fc851920.jpg,378,378,potholes,83,1,321,345
p1445_jpg.rf.4e48c7bdbf8a4977a0cdaff8fc851920.jpg,378,378,L,52,162,300,231
p87_jpg.rf.50c3036bb2d6dde0d3a22ce95292b4f0.jpg,534,695,potholes,90,139,488,471
p87_jpg.rf.50c3036bb2d6dde0d3a22ce95292b4f0.jpg,534,695,L,102,274,347,302
p2024_jpg.rf.52faa69a7cfc407ae0959dc78f774d72.jpg,561,406,L,265,117,290,316
p2024_jpg.rf.52faa69a7cfc407ae0959dc78f774d72.jpg,561,406,potholes,94,6,366,406
p255_jpg.rf.55dc919859b48595dd555a7e8fd4467c.jpg,598,525,L,271,181,295,346
p255_jpg.rf.55dc919859b48595dd555a7e8fd4467c.jpg,598,525,potholes,177,132,450,370
p334_jpg.rf.564673cceef4339d21a05ce2219eb289.jpg,966,725,L,383,154,407,451
p334_jpg.rf.564673cceef4339d21a05ce2219eb289.jpg,966,725,potholes,286,166,552,589
p298_jpg.rf.58323132e6a969a33bcc92c29c4c8239.jpg,827,646,potholes,118,179,691,437
p298_jpg.rf.58323132e6a969a33bcc92c29c4c8239.jpg,827,646,L,315,280,702,304
p1552_jpg.rf.563bda3babd813b1ac3ed7ab67516b0f.jpg,822,509,potholes,207,122,729,403
p1552_jpg.rf.563bda3babd813b1ac3ed7ab67516b0f.jpg,822,509,L,407,134,457,424
p1956_jpg.rf.51b596903702951268a3ca11bb3a7aca.jpg,573,428,potholes,101,87,571,390
p1956_jpg.rf.51b596903702951268a3ca11bb3a7aca.jpg,573,428,L,114,210,377,234
p1324_jpg.rf.58f4b67fb55eb88055327675cf386165.jpg,377,378,potholes,119,91,266,354
p1324_jpg.rf.58f4b67fb55eb88055327675cf386165.jpg,377,378,L,177,134,223,370
p1071_jpg.rf.58209c3f2b5f5bc646eba37ffe8fdc08.jpg,378,378,potholes,75,40,328,355
p1071_jpg.rf.58209c3f2b5f5bc646eba37ffe8fdc08.jpg,378,378,L,171,171,190,329
p147_jpg.rf.50bbc0ab388c2455813cabfe660c724f.jpg,527,378,potholes,60,49,389,306
p147_jpg.rf.50bbc0ab388c2455813cabfe660c724f.jpg,527,378,L,67,135,240,149
p125_jpg.rf.54f4d33e51f7c7b042dba8956775785d.jpg,542,378,L,257,107,277,263
p125_jpg.rf.54f4d33e51f7c7b042dba8956775785d.jpg,542,378,potholes,162,48,373,282
p1427_jpg.rf.525357c1e33b5886acf23bad4e8b3de7.jpg,378,378,potholes,108,65,305,368
p1427_jpg.rf.525357c1e33b5886acf23bad4e8b3de7.jpg,378,378,L,178,49,191,220
p1669_jpg.rf.528ce946824f6eabdbc59c762e60a5f0.jpg,824,460,potholes,130,0,788,453
p1669_jpg.rf.528ce946824f6eabdbc59c762e60a5f0.jpg,824,460,L,352,40,434,460
p1277_jpg.rf.57ed85a9e67b9a8e6c8e616739fb1bae.jpg,377,378,L,174,111,192,272
p1277_jpg.rf.57ed85a9e67b9a8e6c8e616739fb1bae.jpg,377,378,potholes,111,142,256,277
p204_jpg.rf.4ece51bcb5d1411d116200c6b5a5737c.jpg,493,365,potholes,168,70,285,262
p204_jpg.rf.4ece51bcb5d1411d116200c6b5a5737c.jpg,493,365,L,211,93,229,280
p1118_jpg.rf.56669db11cfc99b6434266725f4797e7.jpg,378,378,potholes,99,31,254,304
p1118_jpg.rf.56669db11cfc99b6434266725f4797e7.jpg,378,378,L,91,114,180,179
p1084_jpg.rf.57f2aa1472834671f4dd1fe80400fb55.jpg,378,378,potholes,95,137,305,323
p1084_jpg.rf.57f2aa1472834671f4dd1fe80400fb55.jpg,378,378,L,100,195,302,237
p1503_jpg.rf.53b731195117019112e4438763da7267.jpg,417,301,L,83,150,350,177
p1503_jpg.rf.53b731195117019112e4438763da7267.jpg,417,301,potholes,62,19,179,213
p191_jpg.rf.56ad2985ec141c272960351c26d0ecfb.jpg,978,668,L,403,222,432,540
p191_jpg.rf.56ad2985ec141c272960351c26d0ecfb.jpg,978,668,potholes,221,25,603,595
p1450_jpg.rf.5710d7ce2ecca18f5c5ef0c64eac1f33.jpg,378,378,potholes,16,21,271,372
p1450_jpg.rf.5710d7ce2ecca18f5c5ef0c64eac1f33.jpg,378,378,L,165,137,184,337
p1450_jpg.rf.5710d7ce2ecca18f5c5ef0c64eac1f33.jpg,378,378,L,163,4,179,135
p923_jpg.rf.58c849088447956138ca8ccab2faf585.jpg,525,370,L,245,125,267,293
p923_jpg.rf.58c849088447956138ca8ccab2faf585.jpg,525,370,potholes,51,4,443,323
p412_jpg.rf.593d983a2ce262cdc2d8bee4eb10a7f7.jpg,508,378,potholes,3,0,491,365
p412_jpg.rf.593d983a2ce262cdc2d8bee4eb10a7f7.jpg,508,378,L,219,171,409,194
p1135_jpg.rf.593c72f407a4d9bdef0b98d9b871baed.jpg,378,378,potholes,135,153,280,268
p1135_jpg.rf.593c72f407a4d9bdef0b98d9b871baed.jpg,378,378,L,195,156,275,363
p1064_jpg.rf.592759eebae6a17d05527488b97f4d6c.jpg,378,378,potholes,127,38,198,333
p1064_jpg.rf.592759eebae6a17d05527488b97f4d6c.jpg,378,378,L,149,73,173,329
p2001_jpg.rf.590847ce47f1755ac0f42a4004b5a122.jpg,571,432,potholes,41,59,522,337
p2001_jpg.rf.590847ce47f1755ac0f42a4004b5a122.jpg,571,432,L,167,139,485,159
p1030_jpg.rf.5d346cac15191561297b8071b8037631.jpg,820,547,potholes,10,3,726,531
p1030_jpg.rf.5d346cac15191561297b8071b8037631.jpg,820,547,L,356,17,443,309
p945_jpg.rf.5d512ccab3fa9ec5fd6fbc78cfd94565.jpg,388,393,potholes,97,193,232,290
p945_jpg.rf.5d512ccab3fa9ec5fd6fbc78cfd94565.jpg,388,393,L,79,217,222,239
p239_jpg.rf.60aea2dd7b6cd0c5fc3cb6ab3cec6393.jpg,483,362,potholes,87,131,378,217
p239_jpg.rf.60aea2dd7b6cd0c5fc3cb6ab3cec6393.jpg,483,362,L,170,164,395,180
p986_jpg.rf.5e3cfe791b8ec8d29c2129ec24a76282.jpg,1158,892,potholes,193,61,925,589
p986_jpg.rf.5e3cfe791b8ec8d29c2129ec24a76282.jpg,1158,892,L,490,339,1010,432
p165_jpg.rf.5941e5daf5c16be52688362540928dd6.jpg,1032,706,potholes,185,4,749,675
p165_jpg.rf.5941e5daf5c16be52688362540928dd6.jpg,1032,706,L,433,332,508,656
p259_jpg.rf.59a9e94ba618923b5dbf6d16299e6447.jpg,865,608,potholes,222,251,733,413
p259_jpg.rf.59a9e94ba618923b5dbf6d16299e6447.jpg,865,608,L,231,323,597,345
p258_jpg.rf.5c50a5a17bb610dbee228e569a127610.jpg,770,609,L,370,250,407,433
p258_jpg.rf.5c50a5a17bb610dbee228e569a127610.jpg,770,609,potholes,189,235,612,450
p1264_jpg.rf.5eae9b7a50cb304b1b74b4e1da9c8b55.jpg,378,378,potholes,92,83,283,376
p1264_jpg.rf.5eae9b7a50cb304b1b74b4e1da9c8b55.jpg,378,378,L,196,87,214,341
p428_jpg.rf.629199013e29efea7543bf0246b5821d.jpg,513,378,potholes,152,76,360,300
p428_jpg.rf.629199013e29efea7543bf0246b5821d.jpg,513,378,L,145,198,291,218
p1573_jpg.rf.61e48714dbdff69542baa509fe839ce5.jpg,824,568,potholes,278,96,670,466
p1573_jpg.rf.61e48714dbdff69542baa509fe839ce5.jpg,824,568,L,423,186,474,476
p1938_jpg.rf.5fd7804d35384d9750f13af4d91fca47.jpg,582,438,potholes,56,18,579,411
p1938_jpg.rf.5fd7804d35384d9750f13af4d91fca47.jpg,582,438,L,303,162,333,360
p1349_jpg.rf.5c45bf6f561408a6f2a04874299764e0.jpg,378,378,L,203,71,225,237
p1349_jpg.rf.5c45bf6f561408a6f2a04874299764e0.jpg,378,378,potholes,0,9,358,244
p330_jpg.rf.61b308a22606eeffafacc7eef7bfcf51.jpg,1150,863,L,480,296,521,736
p330_jpg.rf.61b308a22606eeffafacc7eef7bfcf51.jpg,1150,863,potholes,380,102,678,797
p1650_jpg.rf.5a0a32a3424dc53f0e9dc283d82b06b4.jpg,968,596,potholes,236,111,801,577
p1650_jpg.rf.5a0a32a3424dc53f0e9dc283d82b06b4.jpg,968,596,L,449,118,497,418
p48_jpg.rf.61e7d3f971273b2a908959e59e19d83f.jpg,407,584,potholes,134,118,312,390
p48_jpg.rf.61e7d3f971273b2a908959e59e19d83f.jpg,407,584,L,175,144,209,349
p1109_jpg.rf.60e8e7142002e2650688811d38155b8a.jpg,378,378,potholes,141,113,262,325
p1109_jpg.rf.60e8e7142002e2650688811d38155b8a.jpg,378,378,L,182,114,206,340
p79_jpg.rf.6366a1addf2928ed5f5400dacd9b00ee.jpg,351,464,potholes,156,89,235,307
p79_jpg.rf.6366a1addf2928ed5f5400dacd9b00ee.jpg,351,464,L,216,101,225,215
p981_jpg.rf.62d3d0e25a1f7d409066c90bedcee852.jpg,1112,1144,potholes,288,203,777,825
p981_jpg.rf.62d3d0e25a1f7d409066c90bedcee852.jpg,1112,1144,L,596,317,650,782
p1228_jpg.rf.6151216747afe18f8efea5b82878e661.jpg,378,377,L,197,90,220,319
p1228_jpg.rf.6151216747afe18f8efea5b82878e661.jpg,378,377,potholes,169,107,356,240
p296_jpg.rf.63c272eb07e47158ce43af114c612008.jpg,753,589,L,199,248,605,270
p296_jpg.rf.63c272eb07e47158ce43af114c612008.jpg,753,589,potholes,140,145,598,356
p1063_jpg.rf.614f165e49128325b43b715caf2d9b29.jpg,378,378,potholes,111,78,259,372
p1063_jpg.rf.614f165e49128325b43b715caf2d9b29.jpg,378,378,L,193,82,216,342
p942_jpg.rf.639f255187fbd5381fe5e4b17355d249.jpg,476,482,L,115,251,303,269
p942_jpg.rf.639f255187fbd5381fe5e4b17355d249.jpg,476,482,potholes,119,143,421,353
p241_jpg.rf.642f6bbd101e4bd87b17ff878a0d2790.jpg,402,339,L,242,142,258,243
p241_jpg.rf.642f6bbd101e4bd87b17ff878a0d2790.jpg,402,339,potholes,8,75,311,247
p979_jpg.rf.605ecb47f15217112636f701d17d82f8.jpg,1012,1092,potholes,147,121,843,931
p979_jpg.rf.605ecb47f15217112636f701d17d82f8.jpg,1012,1092,L,408,45,471,521
p64_jpg.rf.5f0a807145c34288b37bf036a6c45163.jpg,411,541,potholes,51,139,390,347
p64_jpg.rf.5f0a807145c34288b37bf036a6c45163.jpg,411,541,L,180,229,350,242
p1095_jpg.rf.5b8f9bb82f3a17ad6c0fbf069ec128c9.jpg,378,378,L,192,109,210,274
p1095_jpg.rf.5b8f9bb82f3a17ad6c0fbf069ec128c9.jpg,378,378,potholes,143,107,239,373
p1090_jpg.rf.695208f6f0bda7bd597748ba21c879cd.jpg,378,378,potholes,82,45,308,316
p1090_jpg.rf.695208f6f0bda7bd597748ba21c879cd.jpg,378,378,L,81,167,284,205
p1026_jpg.rf.6526fd6cdd70cd9a977626754975c475.jpg,841,493,potholes,165,51,606,427
p1026_jpg.rf.6526fd6cdd70cd9a977626754975c475.jpg,841,493,L,316,65,438,300
p1306_jpg.rf.64d69497646467cc8a96744399b83374.jpg,377,378,L,80,208,362,231
p1306_jpg.rf.64d69497646467cc8a96744399b83374.jpg,377,378,potholes,116,178,336,296
p1258_jpg.rf.6bc202a17bce77cd6b29e235868edf20.jpg,378,378,L,182,85,192,163
p1258_jpg.rf.6bc202a17bce77cd6b29e235868edf20.jpg,378,378,potholes,64,36,349,375
p42_jpg.rf.69854041cc690ff839d45844154df548.jpg,426,517,L,145,223,342,239
p42_jpg.rf.69854041cc690ff839d45844154df548.jpg,426,517,potholes,83,196,341,281
p279_jpg.rf.65aa6f29599d6848f18d3dcecd33d4d3.jpg,621,562,L,102,238,423,261
p279_jpg.rf.65aa6f29599d6848f18d3dcecd33d4d3.jpg,621,562,potholes,85,13,619,426
p1008_jpg.rf.6c5349b8d6eab8acb208d7768e74817e.jpg,816,576,potholes,135,75,699,545
p1008_jpg.rf.6c5349b8d6eab8acb208d7768e74817e.jpg,816,576,L,127,257,539,288
p1104_jpg.rf.698bd360c08027b2e61726578cdef8a5.jpg,378,378,potholes,61,36,236,327
p1104_jpg.rf.698bd360c08027b2e61726578cdef8a5.jpg,378,378,L,170,51,191,333
p925_jpg.rf.6ac44bc01fe506b693f3cfd4ae9cca4c.jpg,437,346,potholes,73,136,342,283
p925_jpg.rf.6ac44bc01fe506b693f3cfd4ae9cca4c.jpg,437,346,L,164,180,338,195
p1999_jpg.rf.6591f400d31e6d1cbc01fcbb62ec76c6.jpg,584,417,potholes,175,139,557,407
p1999_jpg.rf.6591f400d31e6d1cbc01fcbb62ec76c6.jpg,584,417,L,185,193,499,217
