ID,Area,Width,Height,Bags
167_a9f6470f4f2fb14bc45536a837e59143,0.018349311106918866,1.9826345437506763,1.8065266043344272,0.5
225_fe0b28ef41934d7e8f2958ee81013e6a,1.2606485118163697,2.287766566341279,1.9312315170413392,0.5
1201_e0c860cbbd90cf62f24787d59dc81036,0.04151002298717577,1.920269761456608,3.794545037608866,0.5
149_9a925765ccd9446ef81c376f5a0ff359,0.8809484621250308,2.709673859655356,4.034065015779041,2.0
1286_d3a4be617375a2e09ff27d4b920fcc26,0.24413562812767292,3.8379400055005344,1.6417854467974506,1.0
1096_dc2db57d322ca8f1aaf9cc4ac7cdab8a,0.02405230656810027,2.655279388458595,1.4883853074319475,0.5
1098_8d84a0bd22e1988b0bf7fbe16f1c2aa5,0.04678252009146706,2.292653302495737,1.5594173363822352,0.5
174_c877d013141f98c1e11479ad52d6c314,0.03705783413058445,2.1829482539003893,1.9738035110117291,0.5
1112_31b09ad488736adf6345911956bb339a,0.706391864915536,1.072612376227495,1.9281484382184733,0.25
90_a30104966f59a3861f96dc7b17da5185,0.7879361450735848,3.4029576870334584,3.1178931687479325,1.0
1135_593c72f407a4d9bdef0b98d9b871baed,0.6790699990990765,1.3067704030440093,1.0364041127590418,0.25
245_95e3062b9f36481a6f6081aa2e1d5387,0.4594718318547475,2.0693273953189792,0.8439609769144073,0.5
1122_3706c4c0fc5981a931b9fd3e03263dd5,5.769087771363751,2.1935694948151143,2.541448357428965,0.5
1271_d37025ffcb0b58368c8ded46bd400625,1.9435784815799042,1.6239987312514865,2.261998232814571,0.5
1260_de46e39d1cd307979186dfdb6b86fdde,0.7196511409854025,1.3666574932900404,2.0463320755144987,0.25
415_475f52b1951bbe5c4c9f28311a4d609d,17.093253061998162,4.582641571581276,4.582641571581276,2.5
935_ff1d390dda6b1514fff85607bb3ccc85,8.743036486317415,2.766783698201713,2.9637411818025132,0.5
1550_240ebacccd61f13d909c254a5dab03b8,11.778154128008822,3.8743928052660603,2.1107803096790003,0.5
1653_20a9d560a8a668ade639216d79f87d44,1.773750320843617,4.3071939367003615,2.8618910823853514,1.5
414_82ddca6801ee14a70c59fe473fbf2fd8,17.928122203601223,7.338002325593098,4.390647354236863,2.5
943_48d478b59124128df64103589e608be9,7.201201278983184,3.4265772856520242,5.3991469990540795,1.0
107_dbd445a07b8cfe81514dda5724b7b230,0.6721373234047936,2.358572679833884,1.9226279664996588,0.5
1555_75028539496f9612ce6ef6007aa9e31a,4.368578316144803,2.041391736516263,0.7704723661631045,0.25
1259_059c28b6d811aef3ae9f7174f699905d,0.5674001666311325,2.574666151729448,3.0398369270419106,1.0
350_9375f7b84a02e67c758119064c362e7d,0.8420016358710318,3.474802740712815,3.0887135473002805,1.5
1047_85f06631b7afc70b5b061881299eae66,0.0847540707417628,1.6729103142844977,2.8217764337328877,0.5
1073_ffe634e72ca2f3e98734fe6326a32c1f,0.11737168650559358,3.3208254944881577,3.562828971819278,1.0
231_f275a1f742acf159040e0f20b6d6759f,0.37650451019886316,1.6473367397253507,2.49690663065289,1.0
206_a2b4c187cc8f25de10c174ea4ccf7ca9,0.02474366251371266,2.1336926370520337,3.1198530995550744,1.0
334_564673cceef4339d21a05ce2219eb289,6.009233489167322,1.7854259093451297,2.8392299235074807,0.5
1022_461fe72c1b4529cd2709884808f977e8,19.888664857679114,7.335023209664818,4.537691376910657,2.0
1599_1f73ef45f2deed88113fe6dce423e135,2.2255027301917862,3.1844863418698623,1.8546353039728973,0.25
188_1de35f19e5a0536b5ce3ef429b51be62,0.17560728747584697,1.5541695928324664,2.2757483323618253,0.5
1113_ac213816e9f42db214d0f18da57f99f0,0.46626455838582026,1.7525528872220966,1.5388269253657432,0.25
289_12f2aa29f3948666761dd7f5dc86f6ed,1.1395309044982003,2.8012871687825847,1.0496307153102629,0.5
240_bd2f2cc159ab3fbbe8e21422230901cf,1.018686854447705,2.8486925059264125,1.3824537161113475,1.0
1355_fc38755ea2c51c29b609106e452ee46f,0.033821630076671015,2.9965743911578233,3.547415271885364,3.0
1253_f3f21965d3879c9a3993ea98a9e0eb01,1.9550034796582012,1.300528756508686,2.0864598036074606,0.5
1110_1129ad396a8c3c13e7c30013c60a6cb2,1.0444368332767708,1.1533959390039528,1.521501025920108,0.25
1328_472f8bfb5b9d0cb23a45173231399db8,3.5289007665695404,2.40495323451888,3.901913921311244,1.0
1567_45d0ec5c07f963fa62987968769fa1a3,0.019831538489411868,2.3914502296055486,0.9332488700899703,0.25
119_b07246e997beea4c0fc3dc2231986920,7.480206357987096,3.076093500131195,3.6447830547772977,1.0
1303_f3183021634519de4f32e9266188cc24,0.950477186274007,0.8486403448875062,3.0273612303198534,0.25
1596_b8e106804a5974042805afff867ba1c2,12.942584394276839,3.370464686009594,2.567973094102548,1.0
1251_4cf294f775b07d8bc5708b053348e6d9,0.9159584172581116,2.9645127197565437,3.2495620197331347,1.0
1090_695208f6f0bda7bd597748ba21c879cd,0.5348478416127512,2.188586134428422,2.624366559425232,0.5
49_f25ce7253e467602232cd0b8ebba3c0f,1.0703448603426393,2.1953173858685187,1.7613592979642767,1.0
1274_9cec00433e42baaa6e5df4370ddb4449,4.225979266680546,1.5594019434245556,2.8748158276738405,0.25
269_27bff8be28964d69e41085c723afcd3f,15.235011134191666,3.0168338879587453,2.3188753628906644,1.0
1342_20a089fbb6fea44e31778780a986ee0f,1.1601964634599027,2.0043314221793356,1.269676080185316,0.5
428_629199013e29efea7543bf0246b5821d,0.03691551939128761,2.8229514828631705,3.040101596929568,0.5
56_26ba1a592fa4bfe4f5f119411413521a,2.224359085016342,2.0872199172161543,5.026966279492427,2.0
330_61b308a22606eeffafacc7eef7bfcf51,0.028829654172470073,1.3487028168596678,3.145464623212983,0.5
1121_d8c42e813eb2dfd93048696f7afe1a26,0.35525455443813214,1.1815944151013378,1.7680792342757243,0.5
120_d350b0f209375b1401f273135882beeb,0.5404935096736341,2.723416909208234,2.5255618346076356,1.0
323_cf944f2271c1ff577901e1f30196cc6b,0.6610892745326772,3.953357787903053,2.2378616907499262,1.5
1626_84582867b0b891ae42eee2a14b937ef3,4.513887911741455,2.480158193264536,0.8252080277406683,0.5
941_e6b25733679c967a5bb0bfd21ac2d7c6,1.3167975031645112,3.9223265948558548,3.6807756901873123,2.5
163_d6ef1f25f194dd5c1a9cc68ba4b98444,1.0361919508298123,2.3126380088729754,2.691177222601545,1.5
1083_f53085a7e4aa2a171d1bd40f53e67d9b,0.8860062104522402,2.594273622350396,3.4960925482150578,1.0
936_e897c883316ff7a74af7557672d7fdbd,0.05402182865605438,3.3316833153671492,2.6100434069779084,1.0
467_019aa05b7898153a9b30530a76d2a8c1,7.109182602876573,2.613670074586975,2.0025866486976263,0.5
128_bba3ee4085b9e81b8286bf084d0d5c3b,7.999610037922262,4.910725937056309,5.398049885008462,1.0
1247_c10eca10017171bc1480e43a8f7c62c6,0.038464909504881496,0.8513972064321597,2.3489440784601547,0.5
1197_73894f4622eddfefb701f38f34865a6e,0.5385944909884969,1.5329075670807386,1.4735692096453554,0.25
1130_e492f515e7e4e9ae35bff77166908348,0.9185996140570578,1.7755520605710877,2.088049223231599,0.5
219_0fc04842130c48d649929c1b927336b3,1.0012423111769264,3.59646238174752,3.011736872020195,1.0
116_f3b8a40d48b7a9f85ce7b2d3c164797f,0.7368124675507037,2.2585708804318054,3.4680787836138656,1.0
1442_7443d2e1439887c12f10a0718e93b0ff,3.0625105947629967,2.570074602524564,2.9580103915848754,1.0
110_faa26dd7cfea7c190fdb14ed092d19cb,1.0803664851803916,5.193380183810169,3.8719875926632032,2.0
1306_64d69497646467cc8a96744399b83374,0.4197409904862164,1.5551198704440485,0.8341097486927169,0.25
344_c38ec83d8020571ecb1f632510ab7235,7.04769650640228,3.4343132777479344,3.1082269665274236,2.0
1120_44ad4193cf7da8b8276fbfd1c2aab518,0.015359116022099448,1.569060773480663,1.3149171270718234,0.25
448_2e6a0e0acd54540b2adc4ac1f1e966c1,0.06290246854883302,3.893405581182415,3.1100477014850525,2.0
1630_bc1dfd3f008d290eaefbe4e8ece879d6,0.07203146757691489,1.333393474244556,4.564579776911257,1.0
978_b641e0699006042b7a3b5769c4cbe37e,13.629254367836285,2.505377641146376,2.184175379460943,0.5
204_4ece51bcb5d1411d116200c6b5a5737c,0.3384357522396471,1.2455798368052442,2.044028450141939,1.5
945_5d512ccab3fa9ec5fd6fbc78cfd94565,1.0161566922279281,1.8661563522074587,1.3408678975120258,0.25
290_464287d9a17b943a2430aaaf80e22f16,1.6516235020512038,2.956234772825005,2.781255144526952,0.5
68_a64d602b5b2dc4d7c0811502080166b8,0.035280922350720625,2.059643034528555,2.479199948969557,1.0
1343_77af4eb3d872493cd38d90067f943d72,3.470503941767443,1.5356212131714353,2.5899283147518237,0.5
1141_c08bb3736ddc48804c452e7a12aa6ecb,3.0754560460370968,1.5952209406299398,1.4292024716956022,0.5
78_0abc8f5aaa006f68b1f75ba61a9792c4,0.9230818187612067,4.343619057410274,5.147063044908128,1.0
203_fde9c308b4690f068f8a984ef68065c3,0.3478606220525385,1.5778744196381718,2.0269617544582665,0.5
87_50c3036bb2d6dde0d3a22ce95292b4f0,3.7413601787461164,3.227967377283664,2.6926763046687854,1.0
1126_1da95b1af21b4bdcdc648fd95476966d,0.029702661162846398,3.0809592634753717,1.319093337356222,1.0
112_4c3dfa1e65315ed83e0300123f53a68a,1.6635226498890998,1.808372377651212,1.9793130501655054,0.5
202_7b6aaeaec9593b24f71b79dcdeb8b8ea,2.1003162491058074,1.3212557897840491,2.1019978473837146,0.5
1621_1097e7f077fe7811be8de06579a2290d,0.0055941149986612135,2.446122334818319,1.3481469686214598,1.0
972_f94ad1046a83b5e15c58971b54820a1d,5.991946858635835,2.2687384471823204,3.1814493167384263,0.25
1117_1b4ec81e9bcd727a2bcfd8d7fe5a8508,1.9247443976042504,1.7798604316278182,2.794547219752088,1.0
152_d54a9b67a3c54154790dfff627693f7f,1.6792478306175773,2.7574898230711553,3.977555652716449,1.5
1557_d0a201dc6a25941b570eaf0d2a0139ff,3.0348512454788943,1.727394358580647,1.7217492789774422,0.5
451_c7afcb1a90c4d71ed6a5b9a8ea56d28a,0.7886619329113616,2.7332909668657006,2.0474089639443447,0.5
929_93e1bf8f88e3732ff228e0f711aaf2d3,0.012958360333925192,3.164065897486028,2.5996219811003294,1.0
298_58323132e6a969a33bcc92c29c4c8239,7.625350816410438,2.95556233194203,1.3307767567906523,1.0
1236_7f77d8d01505abb64aab350213db20d2,12.108758834147435,3.3449610039081312,4.118625453791645,0.5
349_38fed36f7647df40a225e72e6ed9ee3c,1.5205772467107357,5.453449821442757,4.01763815347836,3.0
191_56ad2985ec141c272960351c26d0ecfb,1.1565842265115198,2.3925873200877317,3.57009102735604,1.5
1673_6d7137bf6a2b6933da942705a9bbbc9b,1.5942586869333157,2.9513173463444535,1.8440470723236388,0.5
934_c774f71843beb8664a1596b6eee32c6f,10.159798015304316,4.358013507314891,3.6828283160407533,0.5
1065_426e198c3ab20b4fb8b06df06a780cfc,1.6618359161672924,2.034931998584312,2.2543112846770446,0.5
1282_77a63dc0ff46bab0b373907be3812e79,0.7026234922749958,1.6669383872850663,1.8909892457911237,0.25
995_d796332738c9ff343ef73cdecc600175,3.490822644973146,2.2897045779653724,1.9497655023971345,0.5
321_2c3de20d9ab5b8bed6eddac9c8a9c671,8.224798404311358,1.4131956021153536,2.611047112479796,1.5
1070_7127ea92f3ea401cc28bab592e101ae1,0.44920613435521456,1.209256914270089,2.015428190450149,0.5
1594_494a1fe8475a577536069b26343bd483,5.279281574662926,3.0906126888455026,2.2321091641661965,0.5
940_100c5fb7bcfb96b9f646e1127ad00881,0.5255478832773742,3.825390714624416,2.92604389098755,1.0
1009_45795fbcea3ad7fbc2fab2d4c5e2b250,1.481187485477712,1.0697366941793194,0.8442963164803718,0.25
1107_a90374364c5949df2f20e4627774f03f,0.5047906974636271,2.1806091304438953,2.072255881726186,0.5
1352_afda99829d05858f12e6c4fc817a86cd,0.70484100918097,1.9978406331192438,1.41690825043918,0.25
279_65aa6f29599d6848f18d3dcecd33d4d3,0.051581159433427524,3.3185950768012407,2.566628776627177,1.0
1074_3ae2cd9faa956fde1112853e6fb8f8a1,0.3948255171976128,3.107099071884794,2.7012167606926365,1.0
1077_a17b54f9433baacf51829c2ff4e47c3e,1.8859676651867976,1.3188585071236347,1.6399718827711283,0.25
944_31be1604740472a666d801a6692533e0,7.874309305531122,3.990148816737861,4.379811787122417,0.5
1054_6850d607807cac3096bb0953a072dbaf,3.388497294134438,5.2233876013944265,2.8065963231373035,3.0
310_11f5efb235fbedcfc3a8866ecd5cfeef,10.678327196286967,1.9774679993124014,3.5010908840285135,0.5
1316_26474bb94ecd6922e4ade04d7ee39a4a,0.8125904053879561,3.551166296039911,2.715597755795226,0.5
1660_c9cca544efbbcd45cdd580185380152e,1.2562677236067037,1.609228805879725,2.6303673504745007,0.5
64_5f0a807145c34288b37bf036a6c45163,1.494812196925255,3.976625086382025,2.4399351562461984,2.5
442_e73346d6da4ad9c03d0578d340bd0ca1,5.147170997864651,1.9188207682775995,2.5146189976971285,0.5
207_ab32c7667a2ffa3eadfae400639be89d,0.5823658786177718,2.394871842204412,3.27041638666624,0.5
469_1af37ce6f806d6f3e826199916d36a94,1.580050351961925,3.162259242656038,2.1261606512055957,0.5
1129_3b21086df014aa97a0ca5f817b182d8a,2.7699241038632234,2.174457327911951,3.7634838367706838,0.5
253_ad3d4142a063cb8c23cc955784ea7b35,0.5270563978737773,3.463751366753418,1.1823382069206378,0.5
1195_72ec1709da4903ddca5394ee27561b46,0.015280443956309196,2.0305556398316917,1.0255331514301473,0.25
1587_08650c95c7278b1c0ce37fb4136b9467,1.8178157390572043,2.927537155199053,2.432658165623653,0.25
1318_ec42c615a8adc3d3855f8b45828a1160,5.044754454564594,2.0590834508426914,1.622107541660641,0.25
258_5c50a5a17bb610dbee228e569a127610,1.376196620437342,4.531261543122874,2.303123479365054,0.5
1610_db7f0d8c49910e72cd7216822741d811,4.735802394799931,2.708717709723382,1.5820240856789323,0.25
348_1cb60319c8846902e829ddff64b7cd52,1.1225668873777823,2.4851124442662544,1.2425562221331272,0.5
1572_d90f523234f536a4f780ec35cf7d02c2,0.7286916813361258,4.676162330280929,6.304799342410436,1.5
1063_614f165e49128325b43b715caf2d9b29,0.44541445948338426,1.1340330294777372,2.2527412882868565,0.25
987_16cb1fd03ed2d6505cdb9d702d76eeb7,6.741855513493939,1.2125639412758884,1.9713027817233744,0.5
1532_c545e4d9d4aec57f136d192e16961f8a,1.1568395014254516,7.730077513237221,5.115211786537222,2.5
135_8ced3b8fb9a6cfb0be5134064465aa83,0.046642810281679666,4.943245204493802,3.7269613957131598,3.0
1506_cbf3b28f0fa061edbee282a36a696a82,3.0321675235052026,3.0602075649139495,1.5229870206781049,0.25
1407_94d0138a26712118670b1925dd58c578,0.07596772145204056,0.7242859683401482,0.8148217143826667,0.25
254_072a1863b8d0fbb025254ec2876bd40c,0.0183354301229061,3.3845194644679406,1.8586600398562345,1.0
1545_473b76acdcf6badf215c9131f6a203ca,1.1327447233562202,3.204220386242339,2.904925075439483,0.5
429_95cd2969f48ae9b748e808cd398d1ccb,1.3756089826310764,2.3541874355850982,1.4103915717694508,0.5
1180_f15f8b0197fea3bdf9ac04c5c793bc55,1.0762530866458793,1.548201600759868,2.97497562498955,0.5
1263_47d6f128451bef3a98134417f86cbf9f,1.0918949598561516,2.3278978839572777,1.3728628546414714,0.25
88_9f1a5bb66b848c830245c309de6dbf0f,0.04244489968841786,1.4717075771360968,1.9978252617161505,0.5
249_3a2d73f7cdd91c6e88e45c8bb1abd797,0.6544627602417218,3.5920756781669265,1.5442568336044729,1.0
405_9222c3a505956e0d42b2ebb8a21a58ef,8.663241425959956,4.4180813857969845,3.0284178045077255,1.5
1635_c144b05934653f39da462ef4f36e69e9,4.375199888715115,2.390819611319735,0.6076666512104326,0.5
106_93177c4da60e70c122e6e9980f26a968,0.06700718770765061,3.2948757267711004,2.7058953507420695,0.5
1218_12d92ab6262789380da1a0f82ed95a3b,0.9603040296791667,0.9884881972877854,2.091346929798951,0.25
973_c722030ea6d3a127de716c109dd08601,2.0992085506868534,1.3823433302067891,2.1987272534810884,0.25
1267_0b6009eab6756bd0ae471802ef04e680,0.035341019540078865,4.339021972002566,2.917835065230711,1.0
257_4498c95f89943f4be0363508e17dd1a0,0.021970944106060396,2.8599050149229455,1.4176782370111596,0.5
146_296c78787cee44e93cfd7ff29cde477e,6.012988644386742,2.9731280132851525,2.7235588734838445,1.0
1104_698bd360c08027b2e61726578cdef8a5,0.05127645958865752,1.2377076452434574,2.058130998661978,0.5
51_d78be719f7bd4eba953c2087f0442f64,0.04701252328951925,1.7558894240663816,3.209690345067579,1.0
1553_ece17efb3dbddf62ac3cd4a77ac99f6a,1.356497752383696,4.334520819082959,2.8746614163980535,1.0
1264_5eae9b7a50cb304b1b74b4e1da9c8b55,4.395512102593609,1.5001747790421873,2.3013152369600043,0.5
165_5941e5daf5c16be52688362540928dd6,1.4540816843368283,3.3917948218121965,4.035273626659547,1.0
287_16b7bd706b116be286f8b1b29677aadf,4.678915304685103,1.4441096619398468,2.025504460902642,0.5
1142_476ad337781926fe7b96c55079786331,0.763743035936372,3.1494558182943178,3.9368197728678975,1.0
255_55dc919859b48595dd555a7e8fd4467c,1.2014179122271111,3.2746314899960196,2.85480693999653,1.0
59_0d6308f5050be8a17cd3f673e33c5d58,0.020223592354598443,2.932420891416774,1.9645775430181345,2.0
1035_cfeda82f7d488c3993b0766d2991eed7,2.6266039069871336,2.628331876040586,2.546480710350741,0.5
1179_ef536688688fcc11008e97d474806ebb,1.80751464686076,1.6161124172082635,1.5382274814391905,0.25
466_3c469702d44366afee5d4c49454329a7,3.03284455826754,4.101617712270357,1.708155007354488,0.5
998_e27436834a897dafd21910807e77ef4f,18.424161130527644,2.29441608101216,2.5307913640834676,0.5
933_8272cb96567fdb074cee2464073d83a1,10.706740746424042,2.7737670327523425,3.0766496397770235,0.5
127_edf25698f701f80bdb09ce298e3462bb,1.0217577200236598,2.590408913783952,3.1983620262026347,1.0
1655_d17332c23db3a786ad80459bb94155aa,1.59068606323631,3.2085847854044713,2.6151172235928173,0.5
1304_2baeeb2c004e536d38c78b9b5f071378,0.22207651367222347,0.8541404372008594,2.0687438112020815,0.25
1517_84b67b31870c94ead228a32a220fe46d,2.835226528992354,2.4905203105526743,1.6061580070666073,0.5
926_3c5e3df7e08ecb6b05f8d50682ab56bd,6.810236174282094,3.289969166319853,2.0954572843944907,0.5
1345_9e1b3e4e8464686db0eadb7c1a9166fc,0.14103914079407834,1.412423672217355,2.0830708834860276,0.5
173_f0ed906d6649a5e032983ff2d81c99e3,0.6041315024527911,1.4238326426930181,1.5957931067863778,0.25
211_46f0687ebf1c1cc631fbb1d13872331f,11.369686902583684,3.8937283912957827,3.286036677047308,1.5
1420_e0e93073dcabd2c48688643e13ba60b5,0.5148658471377996,1.0630833280982908,1.21594498311896,0.25
84_cbfa6ab8d628ccee5a4b9cbca665b174,1.826392034572106,1.7696335537025172,2.9237423930737236,1.0
177_8d256284bae5f43e1d3b62b033097825,0.6297081075665691,1.889000858591303,1.8478461557897494,0.5
979_605ecb47f15217112636f701d17d82f8,2.3515518199144214,2.899087887096692,3.3739384892935633,1.0
1676_d52f4ef18c38f9f22a1d4600ab0694d8,0.9448254848629782,3.078728445458218,2.218358713721405,0.5
1276_0b4398fa3a4f92f22b72ac90db4d2a04,1.7785034103963204,1.7506982036327414,1.0886694711665788,0.25
1526_3f61a4e4ece2c061fa7a4a1abb64ebc9,0.8214777201075578,2.1243912551535113,1.170156494641934,0.5
283_08708d71217f8a5b65c8fb37b42856b7,0.01647476302752331,3.9095879953776467,2.1734014301694207,1.0
83_9611b25ac4b55321698d44f14005062c,7.315129574358555,4.59722688477141,4.209508954730448,2.0
985_ae7bc5b9eb889d6482e9f897ad32476b,3.6081629462117664,2.7486374240075873,3.1990592986514113,1.0
1287_19ffb9ca48a992422695f74cb0c6aa92,0.8866485677165423,1.083731238262407,1.8769778147225191,0.5
997_8de63a9fe9434cb62bd52cb24b7615b6,10.765900638268727,1.6311970664043525,2.0864148523776604,0.5
1508_ca65cb0c208487eb345ad571a43080e8,5.194499007754355,2.6234843473506846,2.173430547177554,0.25
69_977eb2752bf61908d1982da59765ef63,1.2130894781373913,2.051192167128396,1.5358172507644772,1.0
1315_7e4e7949d9c17e3f42653c1c196ca14b,1.2059939458305386,0.9003653431200597,1.4951020835296405,0.25
439_6c13fe95d29738df1667ec8bf4ec2e33,5.520970712272022,1.859373029738485,3.2994756704182913,1.0
416_f9538dc8074d045ab910675281069628,5.401665067701264,4.572187526262038,3.599619519453243,1.5
967_98416e76698ecb87d3f0a9ee95941705,2.9252429263154194,2.9495385171404975,4.222591615723934,0.5
1229_bc3ed95e092f8a4456f20335278ce77e,1.0605204245162088,0.546660012637221,1.6068491280548616,0.25
1450_5710d7ce2ecca18f5c5ef0c64eac1f33,7.792474540903687,3.8644126953139644,5.31925041590275,2.0
259_59a9e94ba618923b5dbf6d16299e6447,0.7624489662027693,2.787318799038597,0.8836509695582244,0.5
999_7a6ef4e24348e19c0ca144aa6b248f7d,2.916863207836956,3.289336170926519,1.9244663904590837,0.5
968_f9bf1aa74a84e9439e2f61c5438527cf,15.341410626288056,2.48645228951184,2.754292751577748,1.0
1277_57ed85a9e67b9a8e6c8e616739fb1bae,0.006913448533328054,1.7900893523795853,1.6666349142844412,0.25
1228_6151216747afe18f8efea5b82878e661,0.022506852940817904,1.6250121621362734,1.1557573131771357,0.25
1084_57f2aa1472834671f4dd1fe80400fb55,1.0501156136849255,2.0356713641081354,1.803023208210063,1.0
1100_124fc0d5b7ba3500c899d6bd509962af,0.00373362834772233,1.7838446550228912,1.3793682506863052,0.5
956_b493bb7e46e7c2c03c800136c8487b88,0.8646967955068119,3.4684461459780724,2.7989043266595206,0.5
1638_1a9bd292956ae849656639e69039f3ea,11.667929033094252,2.845836349535184,1.4422656406791412,1.0
312_157524eefecaae51340d17d1ef822b1f,2.5678337706282726,1.823765657716496,0.9755025611041722,0.25
1127_1e9bbd8a7e4c16ed005c90c4903ba1d9,1.0524595222010011,3.7291370037943494,4.495398031971271,3.05
1657_ef8450f7e335d9aa5ae3bcae36abebce,0.11594828294041735,4.974781742837006,3.1345803458001193,1.0
1622_7cccf8b1c6a9143ceae3585ba8c2fd53,1.4311042327091512,2.623853059538354,4.019707549124414,0.5
1108_4cac23a49ef2404cea26986b63fc210c,0.41913372503109947,2.1248730413638155,1.732123995803679,0.5
54_3dd4f937a22886d51e409d7f42d48cd0,0.4044059449689903,2.5682476026562657,2.8474049507710775,0.5
61_a4feecc6bf613fbfbdb1079bc1f167d7,0.7697379793598899,2.603289199505265,1.8105180029481056,1.0
478_e3159b152f8bd584b8a2b66fa854d831,1.2200269437835793,4.268088413126698,2.5965133166018814,1.5
250_e1dcf21ee7556002d4b09395209c0623,6.79597950670187,3.283081887295589,2.0166111295851246,1.0
1288_bfc579bf2eaa18a520d98a00bfa29a9e,1.0999258163780068,1.018449829979636,1.2642825475609274,0.25
951_0730653a4dec5284db8c704a676ccac8,0.9327078368364229,3.061965967204298,3.190311846069149,0.5
1542_f6b31982241b5986f6d416023a1eb3db,2.3476398205455955,2.4865539986596943,2.1047602744560403,1.0
1501_016afa7ab3fdd10b55cd46401b1f0259,1.3042477027763457,3.414880569809745,2.1131686694367233,0.5
1061_7986cbfdce8be11a3cb84643bf3c5716,1.465634220813031,0.9139402256725527,2.593039710047708,0.5
317_66a0224dd04c2d1ebb29f7e21fa06b0f,2.638557901811233,3.823047811566026,1.6004407862123298,1.0
461_fe993e472852c67a4119d204f9573f9e,2.0956903996033964,1.7485601385424239,2.628707859285255,0.5
265_1f9667b4d4448e52d65446651620d23f,2.064736380805409,5.267368715666428,2.8381256093545137,0.5
1285_29e8b12063daf93b4a55e9808ca8aeff,0.768314201568444,3.2881045465299974,3.110621630666162,0.5
1000_d351e262df11ed036cf811ccd5445945,0.19109751257756608,6.638430604522864,7.143106615393022,14.25
280_382c6d98e4067d69574d34db931b49ca,0.767417363217909,3.05428814566326,1.7413837089482973,1.0
1041_bb792b154ca64dc6a241b5f94103df31,0.007955219539520456,2.1016027738733145,1.3417012059191216,0.25
1224_1cc3c7c2ec12c8668afdb86893bb6864,1.159610708204172,0.772889784092283,1.978229804521915,0.25
455_c33a9f9b28b5b31ae8e26bcdf6d823b3,4.075540560396286,1.5982512001554061,2.111679046837454,0.5
1440_92e652f13de9d4aeba9abb172935bdf6,0.2698312838135946,4.0481530668435886,2.5164194739838526,1.0
1539_9b6230d8af0ba00a512af19f46378a31,1.435602437406611,2.8271731567129272,1.7805175625255878,1.0
1313_6bc30b68f87704c9ec7c21d4bec1e430,0.45109491565757687,0.4306596910995211,0.9204295358793688,0.25
1325_44df96c5c2566d75a1de915969d39b05,1.1936047395915885,1.7764066165619368,1.7663704209881408,0.5
1299_75cba046c91f2c9e2483ed8439eb279a,1.9511138172847833,1.2669570242108983,1.0900077191535105,0.25
79_6366a1addf2928ed5f5400dacd9b00ee,0.2103979776894952,1.3816658551512984,3.812698182569406,1.5
411_e3dd4f2f3c731281f0a0159c41f10700,3.581213577797216,2.7162512881624927,1.714513224442992,0.5
1502_3bbef44bb90b48b17f4099cfc1b6788c,0.8958972448068824,1.825116111567698,1.3555841658531864,0.25
252_18272c51620c428eb5fad218a06613ca,0.6340701664216802,2.7683649423337893,1.0434142375245,0.5
295_7ffe43c163e497682c2a6d7e37f1a300,2.9389741320470897,3.4715056515766296,1.454969280440205,1.0
52_a14833ea59a12265e5778fd07c6b8a7c,0.6933896295782641,2.903080574723811,3.383205439005057,0.5
89_9789844dceb5a26b7d71570ac8745085,0.4395725765956285,2.299532006409682,2.576327525699736,1.5
288_2e2a4a61d78cc0bc555ad9a02f752104,0.7976696237736054,1.7111529191699224,0.8466950430494772,0.5
1349_5c45bf6f561408a6f2a04874299764e0,10.048283506476793,4.275865321905018,2.806783102367819,1.0
1620_8dfbd72a12e8fc790f42bf2f4198b6a0,19.831174344172982,3.6254432073442384,3.873276239096286,2.0
315_18a95dcf8af693cf307c7fc5ec82eefd,1.378165357604955,1.5850888959562186,2.3608725852157577,0.5
1157_df08f522c9b6dfca783195d9be75dacd,0.44694420020701325,0.4883066454703872,0.9957625711552994,0.25
1354_7cf03e6d155f0b37f17e39a3b903899e,0.6827026373441242,3.4453514176427325,3.2293062792426928,0.55
41_b4beb9f32d753997cf48c402fab333ce,0.6846899970536625,3.060677695869495,2.869385339877651,1.0
1226_bbf6a537a13fc5e042fbb9ce5393653b,0.31351359970832604,1.8434549157235443,3.4470081643323804,1.05
1445_4e48c7bdbf8a4977a0cdaff8fc851920,1.742289607899246,1.8491189595541606,2.6726761432211394,0.5
331_6470e6dd1971c580147fac8efea23198,16.49258301335817,3.8265853859299703,3.4431279777365704,1.0
1662_d0d486ba489b28c828d8eab7ec72e5b5,1.684539198142362,1.767718216186172,2.2534031716234617,0.5
63_aa3d51d4a543862903f7d8165de10efd,0.6435475348432997,2.633305153012249,2.7139165352473187,1.0
1272_dd2336dfb35ef2913f1cbce41e4b17fa,4.0696942915829695,2.677714592785144,4.0597608342226374,1.0
413_0d671dd8e6e2dee978e11c05e6015233,2.0839540689948777,3.80144202160767,2.0517128668022706,0.5
1314_f80ae15fd5e5cfbe70c2a2efd54cbcb2,4.038259391260028,1.8206651381830412,3.3037234957758495,0.5
931_aa7b2fb581a9c86bd2fd2d9793a7bd1d,0.8009361524051434,4.392506988845756,4.5639218957275425,2.5
1123_d26e4f7bd144686e89028817a84a7552,1.4570201935344156,2.0648482793784884,2.0741493977540677,0.5
